order_date,country,sales
2017-01-11,NADIA,196
2017-01-11,MALAGUAY,301
2017-01-11,MALERIA,67
2015-09-01,MONDOR,41
2015-09-02,NUMBANI,19
2015-09-02,SWINA,34
2015-09-02,MALAGUAY,31
2015-09-04,MALAGUAY,28
2015-09-03,MONDOR,29
2015-09-03,ANNESIA,195
2015-09-04,MALERIA,15
2015-09-04,SPOTLAND,54
2015-09-04,TASIA,21
2015-09-04,NADIA,22
2015-09-04,NUMBANI,23
2015-09-05,DELTORA,45
2015-09-05,PANADA,28
2015-09-05,MONICA,20
2015-09-05,COSIA,26
2015-09-05,ANNEXIA,11
2015-09-05,CATAN,21
2015-09-06,PALOMBIA,84
2015-09-06,ANNESIA,289
2015-09-06,MALAGUAY,51
2015-09-06,NUMBANI,25
2015-09-07,SPOTLAND,103
2017-01-12,FINESIA,71
2017-01-12,CATAN,335
2017-01-12,DELTORA,292
2015-09-07,SWINA,47
2015-09-07,TASIA,38
2015-09-07,SAINT REPUBLIC,65
2015-09-07,TOELAND,25
2015-09-07,MALERIA,19
2017-01-12,COSIA,153
2015-09-07,SODOR,27
2015-09-08,SUYA,56
2015-09-08,SWINA,45
2015-09-08,NADIA,26
2015-09-08,TAILAND,284
2015-09-08,SPOTLAND,91
2015-09-08,NUMBANI,29
2015-09-08,IRAMBIA,47
2015-09-08,MALERIA,19
2015-09-08,TASIA,29
2015-09-09,FAKEISTAN,1998
2015-09-09,TAILAND,199
2015-09-09,SODOR,18
2015-09-09,ISLANDIA,80
2015-09-09,MALERIA,15
2015-09-09,TOELAND,15
2015-09-09,SUYA,45
2015-09-10,SAINT REPUBLIC,39
2015-09-10,SUYA,51
2015-09-10,MALADIA,19
2015-09-10,MALAGUAY,27
2015-09-10,TOELAND,14
2015-09-10,SWINA,33
2015-09-11,MALAGUAY,27
2015-09-11,NUMBANI,18
2015-09-12,FAKEISTAN,1811
2015-09-11,NADIA,18
2017-01-13,COMBIA,230
2017-01-13,BOMBIA,320
2017-01-13,DELTORA,298
2017-01-13,COSIA,158
2017-01-13,ANNEXIA,36
2017-01-13,CATAN,376
2015-09-12,BOMBIA,19
2015-09-12,COSIA,20
2015-09-12,COMBIA,39
2015-09-12,DELTORA,34
2015-09-12,MONDOR,30
2015-09-12,MONICA,15
2015-09-13,ANNESIA,296
2015-09-13,COMBIA,59
2015-09-13,CATAN,20
2015-09-13,MANIA,74
2015-09-13,COSIA,42
2015-09-13,BOMBIA,28
2015-09-14,FAKEISTAN,2907
2015-09-14,DELTORA,63
2015-09-14,NEVORUSS,168
2015-09-14,BOMBIA,33
2015-09-14,MONICA,28
2017-01-14,SUYA,258
2017-01-14,SPOTLAND,384
2017-01-14,SWINA,256
2017-01-14,SAINT REPUBLIC,206
2017-01-14,IRAMBIA,299
2017-01-14,ISLANDIA,237
2015-09-14,ANNEXIA,21
2015-09-15,MANIA,101
2015-09-15,PANADA,31
2015-09-15,NUMBANI,30
2015-09-15,NEONIA,15
2017-01-14,SODOR,73
2015-09-16,PALOMBIA,72
2015-09-17,FAKEISTAN,1932
2015-09-16,PANADA,19
2015-09-17,ANANA,193
2015-09-17,SPOTLAND,65
2015-09-17,NEVORUSS,111
2015-09-17,IRAMBIA,28
2015-09-18,SODOR,22
2015-09-18,NUMBANI,20
2015-09-18,TOELAND,9
2015-09-18,SWINA,33
2015-09-19,PALOMBIA,68
2015-09-19,SAINT REPUBLIC,43
2015-09-19,SWINA,38
2015-09-19,MALERIA,18
2015-09-19,NADIA,30
2015-09-19,MALAGUAY,24
2015-09-20,SPOTLAND,89
2015-09-20,SWINA,45
2015-09-20,TAILAND,293
2015-09-20,ISLANDIA,124
2015-09-20,SAINT REPUBLIC,58
2015-09-20,TOELAND,19
2015-09-20,IRAMBIA,45
2015-09-20,TASIA,29
2015-09-21,ANNEXIA,17
2015-09-21,NEVORUSS,187
2015-09-21,CATAN,18
2015-09-22,PALOMBIA,116
2015-09-22,SPOTLAND,87
2015-09-22,MANIA,91
2015-09-22,NUMBANI,29
2015-09-22,NADIA,29
2015-09-23,MONICA,25
2015-09-23,COSIA,27
2015-09-23,ANNEXIA,12
2015-09-24,PALOMBIA,104
2015-09-24,SAINT REPUBLIC,53
2015-09-24,SWINA,35
2015-09-24,NADIA,17
2015-09-24,MALAGUAY,30
2015-09-24,MALERIA,15
2015-09-25,PANADA,24
2015-09-25,COMBIA,45
2015-09-25,MANIA,45
2015-09-25,ANNEXIA,17
2015-09-26,BOMBIA,30
2015-09-26,COSIA,37
2015-09-26,MONICA,25
2015-09-26,ANNEXIA,16
2015-09-26,MONDOR,44
2015-09-27,FAKEISTAN,3241
2017-01-15,NUMBANI,144
2017-01-15,TOELAND,176
2017-01-15,SWINA,306
2017-01-15,MALAGUAY,452
2017-01-15,SAINT REPUBLIC,261
2015-09-27,TAILAND,340
2015-09-27,SODOR,34
2015-09-27,SAINT REPUBLIC,67
2015-09-27,TASIA,39
2015-09-27,TOELAND,15
2015-09-28,PALOMBIA,137
2015-09-28,NADIA,36
2015-09-28,ANNESIA,340
2015-09-28,NUMBANI,31
2015-09-28,MALAGUAY,64
2015-09-29,PALOMBIA,138
2015-09-29,SPOTLAND,102
2015-09-29,MALERIA,20
2015-09-29,NUMBANI,41
2015-09-29,MALAGUAY,44
2015-09-30,PALOMBIA,80
2015-09-30,SWINA,25
2015-09-30,SPOTLAND,68
2015-09-30,MALAGUAY,32
2015-09-30,NUMBANI,18
2015-10-01,ANANA,224
2015-10-01,BOMBIA,35
2015-10-01,CATAN,23
2015-10-01,COMBIA,49
2015-10-01,NEVORUSS,133
2015-10-01,MONICA,19
2015-10-02,ANNESIA,190
2015-10-02,MONICA,20
2015-10-02,MANIA,41
2015-10-03,SPOTLAND,75
2015-10-03,NEONIA,8
2015-10-03,MANIA,44
2015-10-03,NUMBANI,21
2015-10-04,PALOMBIA,103
2015-10-04,SPOTLAND,96
2015-10-04,NUMBANI,28
2017-01-16,MALERIA,101
2017-01-16,ISLANDIA,839
2017-01-16,SUYA,302
2017-01-16,TAILAND,2632
2017-01-16,TASIA,167
2017-01-16,SPOTLAND,469
2015-10-04,SUYA,78
2015-10-04,NADIA,37
2015-10-05,ANNESIA,317
2015-10-05,MONICA,29
2015-10-05,MANIA,83
2015-10-05,COSIA,49
2015-10-05,PANADA,38
2015-10-06,PALOMBIA,118
2015-10-06,SPOTLAND,93
2015-10-06,MALAGUAY,56
2015-10-06,NADIA,39
2015-10-06,IRAMBIA,45
2015-10-06,SAINT REPUBLIC,59
2015-10-06,MALERIA,21
2015-10-06,SWINA,45
2015-10-11,FAKEISTAN,3082
2015-10-07,TAILAND,200
2015-10-07,ISLANDIA,93
2015-10-07,SUYA,40
2015-10-07,MALERIA,16
2015-10-07,NADIA,19
2015-10-07,SODOR,21
2017-01-17,BOMBIA,336
2017-01-17,DELTORA,309
2017-01-17,CATAN,352
2017-01-17,COMBIA,236
2017-01-17,COSIA,159
2017-01-17,MONICA,85
2015-10-08,PANADA,22
2015-10-09,NEVORUSS,134
2015-10-09,COMBIA,43
2015-10-09,CATAN,14
2015-10-09,ANNEXIA,14
2015-10-10,ANNEXIA,14
2015-10-10,COMBIA,42
2015-07-18,MONDOR,28
2015-07-19,SWINA,62
2015-07-19,SAINT REPUBLIC,67
2015-07-19,PALOMBIA,117
2015-07-19,MALAGUAY,55
2015-07-19,MANIA,91
2015-07-19,NADIA,31
2015-07-20,PALOMBIA,142
2015-07-20,NUMBANI,32
2015-07-20,SPOTLAND,92
2015-07-20,SUYA,100
2015-07-20,MALAGUAY,58
2015-07-20,SWINA,55
2015-07-21,CATAN,29
2015-07-21,COSIA,47
2015-07-21,FINESIA,8
2015-07-22,FAKEISTAN,2033
2015-07-23,FAKEISTAN,2226
2015-07-22,TAILAND,211
2015-07-22,TOELAND,11
2015-07-22,SODOR,18
2015-07-22,IRAMBIA,44
2015-07-22,FINESIA,5
2015-07-23,SUYA,58
2015-07-23,ANANA,225
2015-07-23,MALADIA,23
2015-07-23,TASIA,23
2015-07-23,TOELAND,10
2015-07-23,MALERIA,19
2015-07-23,SAINT REPUBLIC,55
2016-12-04,BOMBIA,339
2016-12-04,MONDOR,475
2016-12-04,DELTORA,323
2016-12-04,COMBIA,247
2016-12-04,MONICA,134
2015-07-24,PALOMBIA,82
2015-07-24,ANNESIA,240
2015-07-24,MANIA,53
2015-03-28,TOELAND,9
2014-11-19,ANNEXIA,2
2014-12-04,CATAN,7
2015-02-09,FINESIA,3
2015-02-12,MALERIA,8
2016-10-16,MALERIA,56
2016-10-16,TASIA,97
2016-10-16,SUYA,199
2013-12-02,ANNEXIA,7
2014-01-08,PALOMBIA,3
2014-01-10,ANNEXIA,1
2014-04-22,ANNEXIA,3
2014-08-09,NUMBANI,2
2014-09-05,ANNEXIA,3
2014-09-21,MALERIA,0
2015-01-30,MANIA,1
2015-05-07,ANNEXIA,10
2015-07-24,MONDOR,39
2015-07-24,NADIA,22
2015-07-24,PANADA,31
2015-07-25,COSIA,48
2015-07-25,ANNESIA,257
2015-07-25,MANIA,66
2015-07-25,ANNEXIA,16
2015-07-25,CATAN,32
2016-12-04,COSIA,206
2015-07-26,ANANA,355
2015-07-26,TOELAND,14
2015-07-26,TAILAND,325
2015-07-26,SPOTLAND,88
2015-07-26,TASIA,35
2015-07-26,MALADIA,31
2015-07-26,NUMBANI,39
2015-07-26,ISLANDIA,133
2015-07-26,SAINT REPUBLIC,73
2015-07-26,MALERIA,21
2015-07-27,ANANA,407
2015-07-27,MALADIA,33
2015-07-28,MALERIA,18
2015-07-28,PANADA,43
2015-07-28,NUMBANI,25
2016-12-05,TAILAND,2469
2016-12-05,NADIA,233
2016-12-05,SODOR,220
2016-12-05,SAINT REPUBLIC,203
2016-12-05,ISLANDIA,787
2016-12-05,SPOTLAND,447
2016-12-05,TASIA,178
2015-07-29,NUMBANI,26
2015-07-29,MANIA,65
2015-07-29,PANADA,34
2015-07-29,ANNESIA,229
2015-07-29,SPOTLAND,63
2015-07-29,COSIA,29
2015-07-30,FAKEISTAN,2579
2015-07-30,SAINT REPUBLIC,58
2016-12-07,IRAMBIA,179
2015-07-30,SWINA,40
2015-07-30,IRAMBIA,49
2015-07-30,TOELAND,11
2015-07-30,SODOR,18
2015-07-31,ANNESIA,260
2015-07-31,COMBIA,56
2015-07-31,BOMBIA,33
2015-07-31,NEONIA,9
2016-12-06,NEONIA,180
2016-12-06,PANADA,128
2016-12-07,ISLANDIA,487
2016-12-07,TAILAND,1570
2016-12-07,SODOR,140
2016-12-07,SUYA,187
2016-12-08,ISLANDIA,553
2016-12-08,TASIA,111
2016-12-08,SWINA,187
2016-12-08,MALERIA,52
2016-12-08,MALAGUAY,236
2016-12-08,SAINT REPUBLIC,160
2016-12-08,SODOR,151
2016-12-09,ANNESIA,1259
2016-12-09,MONDOR,324
2016-12-09,MANIA,213
2016-12-09,DELTORA,246
2016-12-10,ANNESIA,1507
2016-12-10,BOMBIA,286
2016-12-10,MANIA,228
2016-12-10,MONDOR,406
2016-12-11,NEVORUSS,1141
2016-12-11,BOMBIA,348
2016-12-11,DELTORA,335
2016-12-11,ANNEXIA,54
2016-12-11,FINESIA,73
2016-12-12,TASIA,168
2016-12-12,ANANA,1300
2016-12-12,ISLANDIA,783
2016-12-12,NEONIA,234
2016-12-12,SPOTLAND,445
2016-12-12,MALERIA,72
2016-12-12,NADIA,198
2016-12-13,BOMBIA,295
2016-12-13,ANNEXIA,39
2016-12-13,MONICA,93
2016-12-14,TAILAND,1597
2016-12-14,ISLANDIA,495
2016-12-14,SPOTLAND,282
2016-12-14,SODOR,154
2016-12-14,NUMBANI,93
2016-12-14,IRAMBIA,187
2016-12-14,SUYA,198
2016-12-14,TOELAND,74
2016-12-14,TASIA,105
2016-12-15,SODOR,173
2016-12-15,NADIA,149
2016-12-15,TASIA,109
2016-12-15,SPOTLAND,296
2016-12-15,SAINT REPUBLIC,168
2016-12-15,MALERIA,58
2016-12-23,FAKEISTAN,8760
2016-12-16,COSIA,147
2016-12-16,ANNESIA,1413
2016-12-16,PANADA,131
2016-12-16,MONDOR,343
2016-12-16,COMBIA,198
2016-12-16,MANIA,239
2016-12-16,DELTORA,257
2016-12-17,SUYA,251
2016-12-17,SAINT REPUBLIC,191
2016-12-17,ISLANDIA,633
2016-12-17,PALOMBIA,476
2016-12-17,NADIA,166
2016-12-17,TASIA,122
2016-12-17,MALERIA,63
2016-12-18,NEVORUSS,1075
2016-12-18,FINESIA,62
2016-12-18,CATAN,424
2016-12-18,BOMBIA,325
2016-12-18,ANNEXIA,50
2016-12-19,SWINA,248
2016-12-19,SUYA,291
2016-12-19,MALAGUAY,375
2016-12-19,NUMBANI,136
2016-12-19,SPOTLAND,433
2016-12-19,MALERIA,79
2016-12-20,ANANA,1378
2016-12-21,COMBIA,203
2016-12-21,NEVORUSS,926
2016-12-21,CATAN,341
2016-12-22,PALOMBIA,483
2016-12-22,MANIA,259
2016-12-22,MALAGUAY,290
2016-12-22,MONICA,103
2016-12-23,CATAN,401
2016-12-23,NEVORUSS,1071
2016-12-23,ANNEXIA,43
2016-12-23,FINESIA,68
2016-12-28,FAKEISTAN,7297
2016-12-24,MANIA,203
2016-12-24,PANADA,115
2016-12-24,NEONIA,171
2015-05-15,ANNEXIA,13
2016-12-26,MALAGUAY,277
2016-12-26,PALOMBIA,358
2016-12-26,NUMBANI,96
2016-12-26,SPOTLAND,283
2015-05-22,MONICA,18
2015-05-23,NEONIA,12
2015-05-28,NEONIA,15
2015-06-15,NEONIA,15
2015-06-18,ANNEXIA,10
2015-06-20,NEONIA,9
2015-06-23,NEONIA,13
2015-07-05,FINESIA,12
2015-07-08,NEONIA,8
2015-07-15,TASIA,23
2015-07-17,MALADIA,21
2016-12-27,COMBIA,266
2016-12-27,MANIA,252
2016-12-27,PANADA,129
2016-12-27,ANNEXIA,48
2016-12-28,TAILAND,1757
2016-12-28,SAINT REPUBLIC,169
2016-12-28,TOELAND,121
2016-12-28,FINESIA,53
2016-12-28,SODOR,186
2016-12-29,SAINT REPUBLIC,186
2016-12-29,SWINA,196
2016-12-29,TOELAND,128
2016-12-29,MALERIA,69
2016-12-30,SWINA,210
2016-12-30,SPOTLAND,340
2016-12-30,NUMBANI,114
2016-12-30,SAINT REPUBLIC,186
2015-08-01,ANNESIA,261
2015-08-01,MALAGUAY,45
2015-08-01,NEONIA,8
2015-08-02,NEVORUSS,171
2015-08-02,ANNEXIA,18
2015-08-02,DELTORA,70
2015-08-02,MONDOR,43
2015-08-03,PANADA,42
2015-08-03,MANIA,87
2016-12-31,MANIA,309
2015-08-04,ANNESIA,318
2015-08-04,COMBIA,77
2015-08-04,MANIA,92
2015-08-04,COSIA,45
2015-08-05,BOMBIA,31
2015-08-05,ANNESIA,186
2015-08-05,DELTORA,43
2015-08-05,PANADA,25
2015-08-05,MONDOR,36
2015-08-06,MALAGUAY,35
2015-08-06,MALERIA,17
2015-08-06,PANADA,25
2015-08-06,NEONIA,7
2015-08-06,NADIA,28
2015-08-06,NUMBANI,23
2017-01-01,DELTORA,343
2017-01-01,CATAN,360
2017-01-01,MONDOR,411
2017-01-01,BOMBIA,304
2017-01-01,MONICA,104
2017-01-01,COSIA,151
2015-08-07,PALOMBIA,69
2015-08-07,NADIA,22
2015-08-08,COMBIA,48
2015-08-08,ANNESIA,205
2015-08-08,PANADA,33
2017-01-02,FAKEISTAN,8573
2017-01-02,DELTORA,291
2017-01-02,BOMBIA,360
2017-01-02,MONDOR,420
2017-01-02,ANNEXIA,42
2017-01-02,COSIA,175
2017-01-02,FINESIA,64
2015-08-08,BOMBIA,29
2015-08-09,ANANA,289
2015-08-09,NEVORUSS,148
2015-08-09,FINESIA,18
2015-08-09,CATAN,27
2017-01-03,NEVORUSS,866
2017-01-03,DELTORA,280
2017-01-03,MONICA,90
2017-01-03,MONDOR,358
2017-01-03,COMBIA,222
2017-01-04,FAKEISTAN,7661
2017-01-04,CATAN,318
2017-01-04,FINESIA,68
2017-01-04,MONDOR,323
2017-01-04,NEVORUSS,812
2017-01-04,DELTORA,259
2015-08-09,COMBIA,73
2015-08-09,ANNEXIA,16
2017-01-05,ANNESIA,1425
2017-01-05,PALOMBIA,461
2017-01-05,NEONIA,186
2015-08-10,ANANA,334
2015-08-10,IRAMBIA,60
2015-08-10,NEVORUSS,167
2015-08-10,FINESIA,17
2017-01-06,MALADIA,169
2015-08-11,PALOMBIA,123
2015-08-11,NEONIA,12
2015-08-11,NADIA,33
2015-08-11,MALAGUAY,48
2015-08-11,SPOTLAND,76
2015-08-12,FAKEISTAN,2256
2015-08-12,ANANA,196
2017-01-07,ANNESIA,1561
2017-01-07,BOMBIA,303
2017-01-07,NEONIA,193
2017-01-07,COMBIA,236
2015-08-12,SAINT REPUBLIC,46
2015-08-13,FAKEISTAN,1989
2015-08-12,SODOR,20
2015-08-12,IRAMBIA,39
2015-08-12,MALADIA,20
2015-08-13,ANANA,180
2015-08-13,MALADIA,20
2015-08-13,NEVORUSS,107
2015-08-13,BOMBIA,25
2015-08-14,PALOMBIA,69
2015-08-14,MALAGUAY,32
2015-08-14,NADIA,19
2015-08-14,ISLANDIA,82
2015-08-14,TASIA,26
2015-08-14,SUYA,50
2015-08-14,SAINT REPUBLIC,44
2015-08-15,MONICA,18
2015-08-15,ANNESIA,224
2015-08-15,PANADA,31
2015-08-15,COMBIA,52
2017-01-08,NADIA,239
2017-01-08,NEONIA,235
2017-01-08,PALOMBIA,436
2017-01-08,SPOTLAND,459
2015-08-15,COSIA,27
2015-08-15,MONDOR,31
2015-08-16,MALERIA,23
2015-08-16,IRAMBIA,54
2017-01-08,NUMBANI,148
2015-08-16,SUYA,73
2015-08-19,FAKEISTAN,2054
2015-08-16,MALADIA,31
2015-08-17,FAKEISTAN,2754
2015-08-17,COMBIA,63
2015-08-17,SODOR,25
2015-08-17,NEVORUSS,148
2015-08-18,FAKEISTAN,2753
2015-08-18,ANANA,310
2015-08-18,SAINT REPUBLIC,54
2015-08-19,ANANA,191
2015-08-19,IRAMBIA,40
2015-08-19,NEVORUSS,105
2015-08-20,PALOMBIA,72
2015-08-20,NADIA,21
2015-08-21,TAILAND,211
2015-08-21,SODOR,18
2015-08-21,TOELAND,15
2015-08-21,ISLANDIA,81
2015-08-22,FAKEISTAN,2258
2015-08-22,ANANA,226
2015-08-22,NEVORUSS,125
2015-08-22,IRAMBIA,41
2015-08-22,TASIA,24
2015-08-23,ANNESIA,296
2015-08-23,PANADA,34
2015-08-24,TAILAND,295
2015-08-23,NUMBANI,26
2017-01-09,CATAN,451
2017-01-09,ANNESIA,1899
2017-01-09,COSIA,218
2015-08-24,FAKEISTAN,2740
2015-08-24,SPOTLAND,78
2015-10-10,MANIA,49
2015-10-10,PANADA,24
2017-01-17,FINESIA,63
2015-10-11,TAILAND,305
2015-10-11,SWINA,41
2015-10-11,TASIA,23
2015-10-11,SAINT REPUBLIC,57
2015-10-11,MALADIA,40
2015-10-12,NEVORUSS,184
2015-10-12,DELTORA,54
2015-10-12,BOMBIA,34
2015-10-12,MONICA,29
2015-10-12,CATAN,23
2015-10-13,ANNESIA,268
2015-10-13,MANIA,71
2015-10-13,MONDOR,57
2015-10-14,MALERIA,12
2015-10-14,ANANA,194
2015-10-14,MALADIA,29
2015-10-14,TASIA,15
2015-10-14,SUYA,45
2015-10-14,SPOTLAND,61
2015-10-14,NUMBANI,19
2015-10-14,TAILAND,204
2015-10-14,SODOR,22
2015-10-14,SAINT REPUBLIC,39
2015-10-14,TOELAND,9
2015-10-15,NEVORUSS,129
2015-10-15,BOMBIA,31
2015-10-15,COSIA,33
2015-10-15,ANNEXIA,13
2015-10-16,PANADA,26
2015-10-17,PALOMBIA,88
2015-10-17,ANNESIA,190
2015-10-17,MANIA,47
2015-10-17,NEONIA,8
2015-10-17,BOMBIA,23
2015-10-18,BOMBIA,35
2015-10-18,ANNEXIA,16
2015-10-18,MONICA,19
2015-10-19,ANNESIA,315
2015-10-19,NEONIA,18
2015-10-19,COMBIA,59
2015-10-19,BOMBIA,38
2015-10-19,COSIA,49
2015-10-20,FAKEISTAN,2687
2015-10-20,ANNEXIA,17
2015-10-20,MALADIA,40
2015-10-20,SAINT REPUBLIC,49
2015-10-20,TASIA,26
2015-10-21,SAINT REPUBLIC,40
2015-10-21,SWINA,28
2015-10-21,MALERIA,15
2015-10-21,NUMBANI,13
2015-10-22,TAILAND,198
2015-10-22,ANANA,186
2015-10-22,SODOR,19
2015-10-22,MALADIA,26
2015-10-22,SAINT REPUBLIC,42
2015-10-22,TASIA,17
2015-10-22,IRAMBIA,35
2015-10-23,MALERIA,14
2015-10-23,SWINA,24
2015-10-23,ISLANDIA,95
2015-10-23,TASIA,18
2015-10-23,SPOTLAND,53
2015-10-24,COMBIA,49
2015-10-24,MONDOR,42
2015-10-24,DELTORA,41
2015-10-24,BOMBIA,31
2015-10-24,COSIA,34
2016-12-24,TOILAND,0
2015-08-07,NUMBANI,14
2015-08-10,ANNEXIA,16
2015-08-13,ANNEXIA,11
2015-08-14,SODOR,14
2015-08-20,TOELAND,10
2014-04-10,SPOTLAND,3
2015-10-24,MANIA,53
2015-10-25,PALOMBIA,116
2015-10-25,ANNESIA,356
2015-10-25,DELTORA,60
2015-10-25,MALAGUAY,47
2015-10-26,MONICA,28
2015-10-26,COMBIA,63
2015-10-26,MANIA,75
2015-10-26,NEONIA,18
2015-10-27,TAILAND,335
2015-10-27,MALADIA,46
2015-10-27,CATAN,18
2015-10-27,COMBIA,61
2015-10-28,ANNESIA,210
2015-10-28,DELTORA,44
2015-10-28,COSIA,35
2015-10-28,MANIA,53
2015-10-28,PANADA,22
2015-10-28,MONDOR,37
2015-10-28,COMBIA,42
2015-10-29,ANNESIA,193
2015-10-29,MONICA,18
2015-10-29,DELTORA,44
2015-10-29,MONDOR,32
2015-10-29,MANIA,42
2015-10-29,COMBIA,39
2015-10-29,COSIA,25
2015-10-30,TAILAND,250
2015-10-30,SUYA,49
2015-10-30,MALERIA,21
2015-10-30,NUMBANI,19
2015-10-30,SWINA,33
2015-10-30,SPOTLAND,57
2015-10-31,MALADIA,41
2015-11-01,ANANA,373
2015-11-01,ISLANDIA,148
2015-11-01,MALADIA,47
2015-11-01,SODOR,34
2015-11-01,TASIA,38
2015-11-01,FINESIA,19
2015-11-02,TAILAND,362
2015-11-02,ISLANDIA,152
2015-11-02,IRAMBIA,53
2015-11-02,SODOR,36
2015-11-02,TOELAND,15
2015-11-03,ANNESIA,323
2015-11-03,MONDOR,60
2015-11-03,PANADA,32
2015-11-03,DELTORA,59
2015-11-03,MANIA,73
2015-11-03,COSIA,47
2015-11-03,ANNEXIA,27
2015-11-04,PANADA,20
2015-11-04,BOMBIA,35
2015-11-04,COMBIA,48
2015-11-04,COSIA,29
2015-11-04,MONICA,18
2015-11-05,COSIA,27
2015-11-05,DELTORA,38
2015-11-05,BOMBIA,29
2015-11-05,ANNESIA,175
2015-11-05,COMBIA,41
2015-11-05,MONICA,13
2015-11-05,MONDOR,32
2015-11-05,CATAN,15
2015-11-06,MALAGUAY,32
2015-11-06,PALOMBIA,88
2015-11-06,SPOTLAND,59
2015-11-06,NADIA,23
2015-11-06,NUMBANI,17
2015-11-07,PALOMBIA,84
2015-11-07,SWINA,29
2015-11-07,SPOTLAND,63
2015-11-07,NUMBANI,19
2015-11-08,PALOMBIA,110
2015-11-08,MANIA,61
2015-11-08,NADIA,32
2015-11-09,SPOTLAND,100
2015-11-09,MALERIA,23
2015-11-09,NUMBANI,27
2015-11-10,MANIA,69
2015-11-10,PANADA,31
2015-11-10,NEONIA,21
2015-11-10,ANNESIA,283
2015-11-11,ANNESIA,193
2015-11-11,MANIA,55
2015-11-11,NEONIA,11
2015-11-11,PANADA,18
2015-11-12,COSIA,29
2015-11-12,MONICA,17
2015-11-12,FINESIA,10
2015-11-13,PALOMBIA,87
2015-11-13,MALAGUAY,22
2015-11-14,FAKEISTAN,2025
2015-11-14,ANANA,206
2015-11-14,NEVORUSS,152
2015-11-14,CATAN,24
2015-11-14,BOMBIA,38
2015-11-15,PALOMBIA,106
2015-11-15,NADIA,32
2015-08-13,FINESIA,9
2015-08-19,ANNEXIA,11
2015-08-23,NEONIA,9
2015-08-25,MALERIA,18
2015-09-03,NEONIA,10
2015-09-04,SODOR,15
2015-09-06,NEONIA,11
2015-09-10,MALERIA,7
2015-09-21,FINESIA,10
2015-09-23,FINESIA,8
2015-09-30,TASIA,16
2015-10-05,NEONIA,13
2015-10-15,FINESIA,11
2015-10-16,NEONIA,10
2015-10-24,MONICA,17
2015-11-08,NEONIA,17
2015-11-14,FINESIA,10
2015-10-15,MONICA,16
2015-10-29,FINESIA,9
2015-11-13,NEONIA,10
2017-01-18,NEONIA,206
2017-01-19,MONDOR,352
2017-01-19,PANADA,185
2017-01-19,COMBIA,242
2017-01-19,COSIA,151
2017-01-19,MANIA,270
2017-01-20,SWINA,254
2017-01-20,TAILAND,2089
2017-01-20,SPOTLAND,372
2017-01-20,SODOR,207
2017-01-20,TOELAND,139
2017-01-21,NEVORUSS,985
2017-01-21,FINESIA,77
2017-01-21,CATAN,375
2017-01-21,DELTORA,328
2017-01-21,COSIA,168
2017-01-21,MONICA,107
2017-01-21,MONDOR,408
2017-01-22,PANADA,202
2017-01-22,NEONIA,242
2017-01-23,SPOTLAND,488
2017-01-23,IRAMBIA,349
2017-01-23,NADIA,279
2017-01-23,SODOR,263
2017-01-23,MALERIA,96
2017-01-24,TOELAND,119
2017-01-24,SAINT REPUBLIC,136
2017-01-24,SWINA,240
2017-01-24,SUYA,222
2017-01-24,IRAMBIA,277
2017-01-24,SODOR,204
2017-01-25,ANNESIA,1615
2017-01-25,PANADA,195
2017-01-25,MANIA,272
2017-01-26,TOELAND,146
2017-01-26,SPOTLAND,356
2017-01-26,MALADIA,217
2017-01-26,SUYA,259
2017-01-26,SAINT REPUBLIC,214
2017-01-26,MALERIA,87
2017-01-27,MONDOR,413
2017-01-27,ANNESIA,1696
2017-01-27,BOMBIA,338
2017-01-27,NEONIA,219
2017-01-27,MONICA,101
2017-01-27,COMBIA,237
2017-01-28,ANNESIA,1902
2017-01-28,PANADA,216
2017-01-28,COMBIA,269
2017-01-28,BOMBIA,388
2017-01-28,PALOMBIA,588
2017-01-28,MANIA,329
2017-01-28,NEONIA,233
2017-02-14,FAKEISTAN,11681
2017-01-29,MONICA,158
2017-01-29,NEVORUSS,1311
2017-01-29,FINESIA,103
2017-01-31,ANNESIA,1896
2017-01-30,NEVORUSS,1351
2017-01-30,MONICA,144
2017-01-30,COSIA,239
2017-01-30,DELTORA,417
2017-01-30,MONDOR,530
2017-01-30,CATAN,477
2017-01-30,ANNEXIA,49
2017-01-31,PANADA,211
2017-02-01,FAKEISTAN,8484
2017-02-01,NEVORUSS,969
2017-02-01,BOMBIA,341
2017-02-02,SUYA,253
2017-02-02,IRAMBIA,292
2017-02-02,TOELAND,145
2017-02-02,MALADIA,216
2017-02-02,SODOR,186
2017-02-03,NEONIA,231
2017-02-03,MALAGUAY,349
2017-02-03,NADIA,225
2017-02-03,MALERIA,79
2017-02-04,PALOMBIA,573
2017-02-04,SPOTLAND,401
2017-02-04,NEONIA,236
2017-02-04,MALAGUAY,374
2017-02-04,NUMBANI,124
2017-02-04,MALERIA,84
2017-02-07,FAKEISTAN,9610
2017-02-05,NEVORUSS,1390
2017-02-05,MONDOR,579
2017-02-06,ANNESIA,2539
2017-02-06,BOMBIA,522
2017-02-06,NEONIA,325
2017-02-06,COMBIA,353
2017-02-06,MONICA,153
2015-11-15,NUMBANI,28
2015-11-16,MANIA,71
2015-11-16,ANNEXIA,24
2015-11-16,COMBIA,60
2015-11-16,MONICA,29
2015-11-16,COSIA,51
2015-11-16,FINESIA,13
